"IdTransaction";"AddressOrigin";"AddressDestination";"TotalSent";"Status";"SentDate";"ImportDate"
ID2859;A-53;A-87; 37,365.00 ;Confirmed;"2021-01-20 01:48:10";"2021-02-05 23:59:59"
ID1247;A-58;A-14; 284,141.00 ;Confirmed;"2021-01-31 16:05:49";"2021-02-05 23:59:59"
ID1245;A-75;A-8; 229,231.00 ;Confirmed;"2021-01-17 06:14:33";"2021-02-05 23:59:59"
ID2642;A-51;A-80; 389,377.00 ;Confirmed;"2021-01-04 11:48:41";"2021-02-05 23:59:59"
ID2849;A-21;A-63; 84,785.00 ;Confirmed;"2021-01-15 10:39:40";"2021-02-05 23:59:59"
ID1767;A-12;A-29; 56,288.00 ;Confirmed;"2021-01-12 22:29:45";"2021-02-05 23:59:59"
ID2767;A-56;A-36; 217,457.00 ;Confirmed;"2021-01-10 01:22:32";"2021-02-05 23:59:59"
ID2885;A-48;A-10; 650,584.00 ;Confirmed;"2021-01-07 03:07:57";"2021-02-05 23:59:59"
ID84;A-25;A-14; 133,018.00 ;Confirmed;"2021-01-07 03:07:57";"2021-02-05 23:59:59"
ID680;A-42;A-89; 330,838.00 ;Confirmed;"2021-01-09 04:48:12";"2021-02-05 23:59:59"
ID1826;A-80;A-4; 150,576.00 ;Confirmed;"2021-01-12 10:39:40";"2021-02-05 23:59:59"
ID2051;A-77;A-56; 590,045.00 ;Confirmed;"2021-01-13 21:45:26";"2021-02-05 23:59:59"
ID1433;A-100;A-66; 47,553.00 ;Confirmed;"2021-01-23 06:36:39";"2021-02-05 23:59:59"
ID2255;A-58;A-16; 582,025.00 ;Confirmed;"2021-01-14 03:30:11";"2021-02-05 23:59:59"
ID2494;A-12;A-22; 9,352.00 ;Confirmed;"2021-01-05 20:08:01";"2021-02-05 23:59:59"
ID1680;A-85;A-62; 439,473.00 ;Confirmed;"2021-01-02 01:22:32";"2021-02-05 23:59:59"
ID2022;A-20;A-40; 621,839.00 ;Confirmed;"2021-01-18 02:24:24";"2021-02-05 23:59:59"
ID2776;A-41;A-49; 978,872.00 ;Confirmed;"2021-01-10 19:19:47";"2021-02-05 23:59:59"
ID729;A-26;A-36; 779,228.00 ;Confirmed;"2021-01-05 13:34:04";"2021-02-05 23:59:59"
ID2200;A-81;A-66; 74,142.00 ;Confirmed;"2021-01-28 16:29:47";"2021-02-05 23:59:59"
ID234;A-99;A-63; 531,431.00 ;Confirmed;"2021-01-07 20:08:01";"2021-02-05 23:59:59"
ID1933;A-78;A-27; 190,543.00 ;Confirmed;"2021-01-10 13:47:34";"2021-02-05 23:59:59"
ID637;A-28;A-29; 664,429.00 ;Confirmed;"2021-01-09 20:08:01";"2021-02-05 23:59:59"
ID1651;A-37;A-35; 639,194.00 ;Confirmed;"2021-01-09 13:34:04";"2021-02-05 23:59:59"
ID563;A-81;A-53; 896,828.00 ;Confirmed;"2021-01-15 12:28:55";"2021-02-05 23:59:59"
ID1378;A-53;A-42; 340,277.00 ;Confirmed;"2021-01-04 06:18:18";"2021-02-05 23:59:59"
ID636;A-68;A-18; 685,756.00 ;Confirmed;"2021-01-15 21:45:26";"2021-02-05 23:59:59"
ID638;A-71;A-38; 246,526.00 ;Confirmed;"2021-01-24 17:59:13";"2021-02-05 23:59:59"
ID1494;A-76;A-76; 275,651.00 ;Confirmed;"2021-01-07 20:22:08";"2021-02-05 23:59:59"
ID1910;A-76;A-67; 343,499.00 ;Confirmed;"2021-01-09 20:22:08";"2021-02-05 23:59:59"
ID1866;A-92;A-58; 672,438.00 ;Confirmed;"2021-01-06 04:48:12";"2021-02-05 23:59:59"
ID1376;A-97;A-46; 436,940.00 ;Confirmed;"2021-01-08 21:07:28";"2021-02-05 23:59:59"
ID2056;A-63;A-79; 585,723.00 ;Confirmed;"2021-01-30 03:13:24";"2021-02-05 23:59:59"
ID2664;A-57;A-30; 163,576.00 ;Confirmed;"2021-01-29 13:47:34";"2021-02-05 23:59:59"
ID767;A-1;A-27; 499,028.00 ;Confirmed;"2021-01-29 16:29:47";"2021-02-05 23:59:59"
ID670;A-25;A-84; 701,410.00 ;Confirmed;"2021-01-12 13:34:04";"2021-02-05 23:59:59"
ID722;A-6;A-77; 814,432.00 ;Confirmed;"2021-01-21 19:19:47";"2021-02-05 23:59:59"
ID2505;A-60;A-5; 278,764.00 ;Confirmed;"2021-01-20 01:48:10";"2021-02-05 23:59:59"
ID1334;A-43;A-75; 991,180.00 ;Confirmed;"2021-01-31 02:24:24";"2021-02-05 23:59:59"
ID1731;A-22;A-87; 421,338.00 ;Confirmed;"2021-01-04 15:45:43";"2021-02-05 23:59:59"
ID1125;A-37;A-45; 181,603.00 ;Confirmed;"2021-01-02 10:39:40";"2021-02-05 23:59:59"
ID761;A-47;A-38; 94,235.00 ;Confirmed;"2021-01-30 03:13:24";"2021-02-05 23:59:59"
ID663;A-57;A-46; 759,135.00 ;Confirmed;"2021-01-19 12:28:55";"2021-02-05 23:59:59"
ID1906;A-24;A-24; 979,300.00 ;Confirmed;"2021-01-07 02:24:24";"2021-02-05 23:59:59"
ID1374;A-42;A-82; 984,467.00 ;Confirmed;"2021-01-30 03:13:24";"2021-02-05 23:59:59"
ID939;A-40;A-52; 881,692.00 ;Confirmed;"2021-01-26 04:48:12";"2021-02-05 23:59:59"
ID2377;A-64;A-62; 876,737.00 ;Confirmed;"2021-01-09 20:08:01";"2021-02-05 23:59:59"
ID379;A-95;A-16; 374,798.00 ;Confirmed;"2021-01-04 16:29:47";"2021-02-05 23:59:59"
ID2009;A-78;A-39; 585,044.00 ;Confirmed;"2021-01-17 20:08:01";"2021-02-05 23:59:59"
ID2228;A-49;A-95; 595,451.00 ;Confirmed;"2021-01-17 03:07:57";"2021-02-05 23:59:59"
ID484;A-71;A-2; 761,246.00 ;Confirmed;"2021-01-25 01:22:32";"2021-02-05 23:59:59"
ID390;A-21;A-47; 91,182.00 ;Confirmed;"2021-01-23 16:29:47";"2021-02-05 23:59:59"
ID2259;A-72;A-74; 21,501.00 ;Confirmed;"2021-01-29 22:29:45";"2021-02-05 23:59:59"
ID1144;A-41;A-47; 643,787.00 ;Confirmed;"2021-01-02 06:49:25";"2021-02-05 23:59:59"
ID2068;A-54;A-26; 346,797.00 ;Confirmed;"2021-01-23 16:29:47";"2021-02-05 23:59:59"
ID1726;A-68;A-69; 228,715.00 ;Confirmed;"2021-01-14 19:33:41";"2021-02-05 23:59:59"
ID2986;A-94;A-49; 820,232.00 ;Confirmed;"2021-01-20 02:31:16";"2021-02-05 23:59:59"
ID1249;A-31;A-88; 513,343.00 ;Confirmed;"2021-01-29 20:08:01";"2021-02-05 23:59:59"
ID1914;A-14;A-66; 327,325.00 ;Confirmed;"2021-01-01 02:31:16";"2021-02-05 23:59:59"
ID2236;A-98;A-77; 182,905.00 ;Confirmed;"2021-01-18 13:34:04";"2021-02-05 23:59:59"
ID2747;A-70;A-93; 895,239.00 ;Confirmed;"2021-01-30 21:45:26";"2021-02-05 23:59:59"
ID1068;A-62;A-26; 115,738.00 ;Confirmed;"2021-01-19 15:45:43";"2021-02-05 23:59:59"
ID620;A-45;A-83; 12,801.00 ;Confirmed;"2021-01-20 13:47:34";"2021-02-05 23:59:59"
ID2934;A-45;A-23; 900,004.00 ;Confirmed;"2021-01-29 19:33:41";"2021-02-05 23:59:59"
ID2036;A-78;A-27; 340,322.00 ;Confirmed;"2021-01-19 03:07:57";"2021-02-05 23:59:59"
ID1535;A-40;A-77; 216,134.00 ;Confirmed;"2021-01-28 17:59:13";"2021-02-05 23:59:59"
ID2706;A-59;A-99; 165,165.00 ;Confirmed;"2021-01-04 06:49:25";"2021-02-05 23:59:59"
ID1042;A-23;A-25; 93,434.00 ;Confirmed;"2021-01-23 15:45:43";"2021-02-05 23:59:59"
ID562;A-22;A-14; 677,683.00 ;Confirmed;"2021-01-13 01:22:32";"2021-02-05 23:59:59"
ID2754;A-69;A-5; 416,305.00 ;Confirmed;"2021-01-28 21:45:26";"2021-02-05 23:59:59"
ID1134;A-29;A-92; 89,832.00 ;Confirmed;"2021-01-10 03:12:35";"2021-02-05 23:59:59"
ID2053;A-25;A-67; 889,734.00 ;Confirmed;"2021-01-17 18:57:38";"2021-02-05 23:59:59"
ID445;A-54;A-40; 102,574.00 ;Confirmed;"2021-01-29 01:22:32";"2021-02-05 23:59:59"
ID2770;A-9;A-31; 368,627.00 ;Confirmed;"2021-01-23 17:59:13";"2021-02-05 23:59:59"
ID1504;A-23;A-66; 119,971.00 ;Confirmed;"2021-01-25 15:45:43";"2021-02-05 23:59:59"
ID582;A-74;A-47; 155,560.00 ;Confirmed;"2021-01-26 03:07:57";"2021-02-05 23:59:59"
ID598;A-99;A-66; 198,021.00 ;Confirmed;"2021-01-27 04:48:12";"2021-02-05 23:59:59"
ID264;A-62;A-15; 393,329.00 ;Confirmed;"2021-01-12 13:47:34";"2021-02-05 23:59:59"
ID2735;A-99;A-7; 799,523.00 ;Confirmed;"2021-01-15 03:30:11";"2021-02-05 23:59:59"
ID922;A-71;A-38; 996,765.00 ;Confirmed;"2021-01-14 11:48:41";"2021-02-05 23:59:59"
ID2208;A-48;A-7; 713,254.00 ;Confirmed;"2021-01-01 21:07:28";"2021-02-05 23:59:59"
ID536;A-62;A-18; 449,514.00 ;Confirmed;"2021-01-18 17:59:13";"2021-02-05 23:59:59"
ID2634;A-61;A-89; 39,438.00 ;Confirmed;"2021-01-24 03:12:35";"2021-02-05 23:59:59"
ID1884;A-96;A-30; 673,150.00 ;Confirmed;"2021-01-30 16:05:49";"2021-02-05 23:59:59"
ID601;A-54;A-59; 409,927.00 ;Confirmed;"2021-01-05 22:29:45";"2021-02-05 23:59:59"
ID107;A-96;A-34; 188,555.00 ;Confirmed;"2021-01-05 03:12:35";"2021-02-05 23:59:59"
ID97;A-15;A-84; 885,825.00 ;Confirmed;"2021-01-15 03:07:57";"2021-02-05 23:59:59"
ID2211;A-52;A-69; 752,883.00 ;Confirmed;"2021-01-31 03:12:35";"2021-02-05 23:59:59"
ID374;A-89;A-66; 326,495.00 ;Confirmed;"2021-01-18 16:05:49";"2021-02-05 23:59:59"
ID1934;A-72;A-81; 79,104.00 ;Confirmed;"2021-01-04 20:22:08";"2021-02-05 23:59:59"
ID2517;A-3;A-17; 459,892.00 ;Confirmed;"2021-01-23 16:29:47";"2021-02-05 23:59:59"
ID2998;A-58;A-12; 119,210.00 ;Confirmed;"2021-01-06 20:22:08";"2021-02-05 23:59:59"
ID372;A-44;A-33; 278,219.00 ;Confirmed;"2021-01-02 21:07:28";"2021-02-05 23:59:59"
ID1354;A-66;A-12; 987,415.00 ;Denied;"2021-01-05 19:19:47";"2021-02-05 23:59:59"
ID54;A-44;A-100; 428,705.00 ;Confirmed;"2021-01-17 10:39:40";"2021-02-05 23:59:59"
ID1462;A-91;A-13; 696,359.00 ;Confirmed;"2021-01-02 03:12:35";"2021-02-05 23:59:59"
ID511;A-86;A-62; 770,491.00 ;Confirmed;"2021-01-07 18:57:38";"2021-02-05 23:59:59"
ID2185;A-9;A-14; 318,865.00 ;Confirmed;"2021-01-29 15:45:43";"2021-02-05 23:59:59"
ID2331;A-75;A-1; 723,706.00 ;Confirmed;"2021-01-19 22:29:45";"2021-02-05 23:59:59"
ID975;A-36;A-67; 919,122.00 ;Confirmed;"2021-01-17 06:14:33";"2021-02-05 23:59:59"
ID1849;A-49;A-98; 849,030.00 ;Confirmed;"2021-01-23 13:34:04";"2021-02-05 23:59:59"
ID1251;A-74;A-59; 382,259.00 ;Confirmed;"2021-01-27 06:36:39";"2021-02-05 23:59:59"
ID2212;A-38;A-50; 967,750.00 ;Confirmed;"2021-01-02 01:22:32";"2021-02-05 23:59:59"
ID2402;A-76;A-36; 62,214.00 ;Confirmed;"2021-01-20 16:29:47";"2021-02-05 23:59:59"
ID139;A-50;A-91; 491,181.00 ;Confirmed;"2021-01-17 10:39:40";"2021-02-05 23:59:59"
ID858;A-60;A-35; 108,276.00 ;Denied;"2021-01-03 21:07:28";"2021-02-05 23:59:59"
ID2835;A-50;A-1; 517,296.00 ;Confirmed;"2021-01-16 13:34:04";"2021-02-05 23:59:59"
ID2164;A-38;A-37; 263,703.00 ;Confirmed;"2021-01-17 03:07:57";"2021-02-05 23:59:59"
ID1259;A-13;A-15; 730,903.00 ;Confirmed;"2021-01-21 10:39:40";"2021-02-05 23:59:59"
ID41;A-99;A-22; 849,740.00 ;Confirmed;"2021-01-16 16:29:47";"2021-02-05 23:59:59"
ID337;A-96;A-85; 300,604.00 ;Confirmed;"2021-01-28 22:29:45";"2021-02-05 23:59:59"
ID2628;A-77;A-37; 774,030.00 ;Confirmed;"2021-01-27 03:13:24";"2021-02-05 23:59:59"
ID824;A-59;A-22; 721,439.00 ;Confirmed;"2021-01-04 03:13:24";"2021-02-05 23:59:59"
ID252;A-92;A-47; 883,088.00 ;Confirmed;"2021-01-04 20:22:08";"2021-02-05 23:59:59"
ID2650;A-83;A-54; 640,339.00 ;Confirmed;"2021-01-27 06:36:39";"2021-02-05 23:59:59"
ID610;A-79;A-84; 830,733.00 ;Confirmed;"2021-01-31 02:24:24";"2021-02-05 23:59:59"
ID286;A-58;A-19; 486,094.00 ;Confirmed;"2021-01-14 11:48:41";"2021-02-05 23:59:59"
ID2491;A-3;A-15; 331,077.00 ;Confirmed;"2021-01-29 03:12:35";"2021-02-05 23:59:59"
ID1722;A-93;A-40; 326,684.00 ;Confirmed;"2021-01-11 06:14:33";"2021-02-05 23:59:59"
ID370;A-83;A-71; 636,896.00 ;Confirmed;"2021-01-01 11:48:41";"2021-02-05 23:59:59"
ID1810;A-64;A-34; 730,643.00 ;Confirmed;"2021-01-04 16:29:47";"2021-02-05 23:59:59"
ID1646;A-86;A-40; 720,567.00 ;Confirmed;"2021-01-08 13:34:04";"2021-02-05 23:59:59"
ID1358;A-85;A-7; 910,434.00 ;Confirmed;"2021-01-22 01:22:32";"2021-02-05 23:59:59"
ID720;A-88;A-27; 804,306.00 ;Confirmed;"2021-01-20 06:18:18";"2021-02-05 23:59:59"
ID2304;A-69;A-32; 81,534.00 ;Confirmed;"2021-01-25 15:45:43";"2021-02-05 23:59:59"
ID1954;A-6;A-26; 660,074.00 ;Confirmed;"2021-01-01 16:29:47";"2021-02-05 23:59:59"
ID2456;A-87;A-14; 564,655.00 ;Confirmed;"2021-01-13 21:07:28";"2021-02-05 23:59:59"
ID1164;A-99;A-37; 935,912.00 ;Confirmed;"2021-01-17 10:39:40";"2021-02-05 23:59:59"
ID2625;A-80;A-30; 136,250.00 ;Confirmed;"2021-01-03 19:19:47";"2021-02-05 23:59:59"
ID1948;A-20;A-82; 105,906.00 ;Confirmed;"2021-01-27 21:45:26";"2021-02-05 23:59:59"
ID683;A-90;A-87; 780,834.00 ;Confirmed;"2021-01-17 16:05:49";"2021-02-05 23:59:59"
ID1446;A-66;A-49; 998,631.00 ;Confirmed;"2021-01-07 20:22:08";"2021-02-05 23:59:59"
ID2319;A-99;A-87; 90,775.00 ;Confirmed;"2021-01-31 03:07:57";"2021-02-05 23:59:59"
ID306;A-50;A-71; 312,616.00 ;Confirmed;"2021-01-19 03:12:35";"2021-02-05 23:59:59"
ID189;A-32;A-91; 250,999.00 ;Confirmed;"2021-01-13 10:39:40";"2021-02-05 23:59:59"
ID1639;A-38;A-58; 777,018.00 ;Confirmed;"2021-01-14 13:47:34";"2021-02-05 23:59:59"
ID1533;A-60;A-47; 436,182.00 ;Confirmed;"2021-01-18 16:05:49";"2021-02-05 23:59:59"
ID2557;A-46;A-45; 677,250.00 ;Confirmed;"2021-01-07 18:57:38";"2021-02-05 23:59:59"
ID1660;A-25;A-14; 830,571.00 ;Confirmed;"2021-01-07 02:31:16";"2021-02-05 23:59:59"
ID2289;A-10;A-90; 228,767.00 ;Confirmed;"2021-01-31 17:59:13";"2021-02-05 23:59:59"
ID2257;A-95;A-21; 33,507.00 ;Confirmed;"2021-01-30 20:08:01";"2021-02-05 23:59:59"
ID1122;A-89;A-21; 672,916.00 ;Confirmed;"2021-01-10 20:22:08";"2021-02-05 23:59:59"
ID585;A-63;A-91; 676,247.00 ;Confirmed;"2021-01-08 12:28:55";"2021-02-05 23:59:59"
ID1234;A-20;A-90; 348,120.00 ;Confirmed;"2021-01-12 11:48:41";"2021-02-05 23:59:59"
ID2830;A-6;A-62; 238,704.00 ;Confirmed;"2021-01-05 06:49:25";"2021-02-05 23:59:59"
ID1545;A-22;A-20; 820,682.00 ;Confirmed;"2021-01-12 03:13:24";"2021-02-05 23:59:59"
ID861;A-24;A-28; 358,794.00 ;Confirmed;"2021-01-05 03:13:24";"2021-02-05 23:59:59"
ID1420;A-65;A-42; 640,817.00 ;Confirmed;"2021-01-19 18:57:38";"2021-02-05 23:59:59"
ID2052;A-43;A-20; 975,035.00 ;Confirmed;"2021-01-26 03:07:57";"2021-02-05 23:59:59"
ID2399;A-81;A-3; 589,327.00 ;Confirmed;"2021-01-20 15:45:43";"2021-02-05 23:59:59"
ID1221;A-61;A-39; 527,187.00 ;Confirmed;"2021-01-17 20:08:01";"2021-02-05 23:59:59"
ID2802;A-27;A-46; 729,330.00 ;Confirmed;"2021-01-12 13:47:34";"2021-02-05 23:59:59"
ID2598;A-32;A-35; 375,524.00 ;Confirmed;"2021-01-19 21:07:28";"2021-02-05 23:59:59"
ID2201;A-84;A-92; 29,197.00 ;Confirmed;"2021-01-08 06:49:25";"2021-02-05 23:59:59"
ID911;A-60;A-23; 908,792.00 ;Confirmed;"2021-01-31 06:36:39";"2021-02-05 23:59:59"
ID1622;A-97;A-18; 653,785.00 ;Confirmed;"2021-01-31 01:48:10";"2021-02-05 23:59:59"
ID1670;A-29;A-68; 349,374.00 ;Confirmed;"2021-01-09 13:47:34";"2021-02-05 23:59:59"
ID210;A-100;A-73; 996,636.00 ;Confirmed;"2021-01-09 12:28:55";"2021-02-05 23:59:59"
ID2115;A-78;A-17; 709,798.00 ;Confirmed;"2021-01-11 02:24:24";"2021-02-05 23:59:59"
ID358;A-28;A-44; 128,965.00 ;Confirmed;"2021-01-05 06:49:25";"2021-02-05 23:59:59"
ID2786;A-95;A-51; 406,259.00 ;Confirmed;"2021-01-15 13:47:34";"2021-02-05 23:59:59"
ID2723;A-61;A-68; 661,038.00 ;Confirmed;"2021-01-11 06:14:33";"2021-02-05 23:59:59"
ID1218;A-41;A-76; 820,690.00 ;Confirmed;"2021-01-26 01:22:32";"2021-02-05 23:59:59"
ID1829;A-76;A-75; 628,473.00 ;Confirmed;"2021-01-27 16:05:49";"2021-02-05 23:59:59"
ID2325;A-40;A-69; 826,706.00 ;Confirmed;"2021-01-16 02:24:24";"2021-02-05 23:59:59"
ID1981;A-8;A-74; 522,479.00 ;Confirmed;"2021-01-21 22:29:45";"2021-02-05 23:59:59"
ID502;A-77;A-89; 786,288.00 ;Confirmed;"2021-01-25 12:28:55";"2021-02-05 23:59:59"
ID1072;A-17;A-44; 882,903.00 ;Confirmed;"2021-01-23 06:36:39";"2021-02-05 23:59:59"
ID2632;A-7;A-17; 709,385.00 ;Confirmed;"2021-01-12 03:13:24";"2021-02-05 23:59:59"
ID2984;A-56;A-90; 416,702.00 ;Confirmed;"2021-01-01 01:48:10";"2021-02-05 23:59:59"
ID928;A-56;A-67; 489,962.00 ;Confirmed;"2021-01-14 13:47:34";"2021-02-05 23:59:59"
ID1463;A-91;A-85; 818,295.00 ;Confirmed;"2021-01-12 03:13:24";"2021-02-05 23:59:59"
ID1022;A-87;A-41; 544,032.00 ;Confirmed;"2021-01-25 03:30:11";"2021-02-05 23:59:59"
ID276;A-29;A-33; 877,199.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID351;A-39;A-35; 791,733.00 ;Confirmed;"2021-01-23 15:45:43";"2021-02-05 23:59:59"
ID1408;A-74;A-12; 170,800.00 ;Confirmed;"2021-01-21 16:29:47";"2021-02-05 23:59:59"
ID1373;A-58;A-45; 68,022.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID305;A-45;A-28; 407,733.00 ;Confirmed;"2021-01-04 03:30:11";"2021-02-05 23:59:59"
ID2000;A-18;A-19; 229,888.00 ;Confirmed;"2021-01-21 06:49:25";"2021-02-05 23:59:59"
ID335;A-76;A-78; 314,001.00 ;Confirmed;"2021-01-22 12:28:55";"2021-02-05 23:59:59"
ID2453;A-89;A-87; 152,784.00 ;Confirmed;"2021-01-04 11:48:41";"2021-02-05 23:59:59"
ID1190;A-37;A-68; 902,944.00 ;Confirmed;"2021-01-06 11:48:41";"2021-02-05 23:59:59"
ID225;A-70;A-81; 827,073.00 ;Confirmed;"2021-01-05 03:13:24";"2021-02-05 23:59:59"
ID1017;A-11;A-96; 129,173.00 ;Confirmed;"2021-01-14 13:47:34";"2021-02-05 23:59:59"
ID1912;A-23;A-21; 836,137.00 ;Confirmed;"2021-01-12 20:22:08";"2021-02-05 23:59:59"
ID1668;A-94;A-47; 431,015.00 ;Confirmed;"2021-01-19 22:29:45";"2021-02-05 23:59:59"
ID300;A-40;A-14; 717,441.00 ;Confirmed;"2021-01-27 16:29:47";"2021-02-05 23:59:59"
ID831;A-11;A-23; 724,009.00 ;Confirmed;"2021-01-09 01:48:10";"2021-02-05 23:59:59"
ID1607;A-26;A-51; 184,930.00 ;Confirmed;"2021-01-27 06:36:39";"2021-02-05 23:59:59"
ID2868;A-11;A-34; 927,716.00 ;Confirmed;"2021-01-13 06:14:33";"2021-02-05 23:59:59"
ID135;A-7;A-6; 276,679.00 ;Confirmed;"2021-01-31 03:12:35";"2021-02-05 23:59:59"
ID1271;A-69;A-98; 411,268.00 ;Confirmed;"2021-01-23 06:49:25";"2021-02-05 23:59:59"
ID1589;A-86;A-46; 996,605.00 ;Confirmed;"2021-01-19 18:57:38";"2021-02-05 23:59:59"
ID1838;A-50;A-58; 631,398.00 ;Confirmed;"2021-01-17 17:59:13";"2021-02-05 23:59:59"
ID2536;A-81;A-79; 757,090.00 ;Confirmed;"2021-01-19 03:07:57";"2021-02-05 23:59:59"
ID932;A-2;A-71; 681,481.00 ;Confirmed;"2021-01-29 13:47:34";"2021-02-05 23:59:59"
ID453;A-6;A-49; 662,107.00 ;Confirmed;"2021-01-31 03:12:35";"2021-02-05 23:59:59"
ID1820;A-32;A-29; 493,529.00 ;Confirmed;"2021-01-06 06:36:39";"2021-02-05 23:59:59"
ID2562;A-33;A-44; 172,504.00 ;Confirmed;"2021-01-25 22:29:45";"2021-02-05 23:59:59"
ID2413;A-82;A-59; 299,944.00 ;Confirmed;"2021-01-23 03:30:11";"2021-02-05 23:59:59"
ID1579;A-53;A-6; 645,014.00 ;Confirmed;"2021-01-31 03:07:57";"2021-02-05 23:59:59"
ID959;A-56;A-87; 120,051.00 ;Confirmed;"2021-01-25 06:18:18";"2021-02-05 23:59:59"
ID595;A-66;A-23; 468,023.00 ;Confirmed;"2021-01-24 17:59:13";"2021-02-05 23:59:59"
ID1363;A-39;A-16; 17,968.00 ;Confirmed;"2021-01-07 22:29:45";"2021-02-05 23:59:59"
ID1685;A-9;A-67; 153,460.00 ;Confirmed;"2021-01-15 02:57:50";"2021-02-05 23:59:59"
ID1757;A-52;A-94; 383,927.00 ;Confirmed;"2021-01-20 03:07:57";"2021-02-05 23:59:59"
ID2240;A-14;A-65; 858,982.00 ;Confirmed;"2021-01-06 17:59:13";"2021-02-05 23:59:59"
ID1664;A-74;A-30; 924,135.00 ;Confirmed;"2021-01-20 01:48:10";"2021-02-05 23:59:59"
ID2333;A-83;A-37; 971,045.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID1701;A-48;A-45; 760,427.00 ;Confirmed;"2021-01-24 21:45:26";"2021-02-05 23:59:59"
ID2564;A-68;A-89; 617,423.00 ;Confirmed;"2021-01-25 02:57:50";"2021-02-05 23:59:59"
ID879;A-9;A-92; 299,047.00 ;Confirmed;"2021-01-27 02:57:50";"2021-02-05 23:59:59"
ID1032;A-21;A-62; 917,049.00 ;Confirmed;"2021-01-23 03:30:11";"2021-02-05 23:59:59"
ID2450;A-65;A-19; 326,405.00 ;Confirmed;"2021-01-25 16:29:47";"2021-02-05 23:59:59"
ID1516;A-47;A-33; 775,468.00 ;Confirmed;"2021-01-06 01:48:10";"2021-02-05 23:59:59"
ID1481;A-6;A-12; 726,517.00 ;Confirmed;"2021-01-23 13:34:04";"2021-02-05 23:59:59"
ID1116;A-2;A-55; 542,705.00 ;Confirmed;"2021-01-16 13:34:04";"2021-02-05 23:59:59"
ID2309;A-33;A-22; 711,565.00 ;Confirmed;"2021-01-01 16:29:47";"2021-02-05 23:59:59"
ID2403;A-48;A-99; 52,639.00 ;Confirmed;"2021-01-01 02:31:16";"2021-02-05 23:59:59"
ID1538;A-25;A-58; 564,063.00 ;Confirmed;"2021-01-26 03:07:57";"2021-02-05 23:59:59"
ID1568;A-95;A-94; 236,646.00 ;Confirmed;"2021-01-10 01:22:32";"2021-02-05 23:59:59"
ID224;A-38;A-4; 525,668.00 ;Confirmed;"2021-01-14 21:07:28";"2021-02-05 23:59:59"
ID1415;A-46;A-50; 523,231.00 ;Confirmed;"2021-01-24 03:30:11";"2021-02-05 23:59:59"
ID208;A-97;A-74; 182,999.00 ;Confirmed;"2021-01-27 16:05:49";"2021-02-05 23:59:59"
ID1584;A-94;A-87; 649,665.00 ;Confirmed;"2021-01-21 02:31:16";"2021-02-05 23:59:59"
ID1715;A-7;A-87; 34,487.00 ;Confirmed;"2021-01-25 06:36:39";"2021-02-05 23:59:59"
ID1555;A-4;A-23; 968,848.00 ;Confirmed;"2021-01-10 21:45:26";"2021-02-05 23:59:59"
ID1736;A-10;A-24; 185,259.00 ;Confirmed;"2021-01-02 13:34:04";"2021-02-05 23:59:59"
ID2321;A-9;A-23; 952,466.00 ;Confirmed;"2021-01-20 02:31:16";"2021-02-05 23:59:59"
ID1750;A-85;A-57; 145,978.00 ;Confirmed;"2021-01-14 19:19:47";"2021-02-05 23:59:59"
ID1941;A-81;A-39; 676,524.00 ;Confirmed;"2021-01-19 03:13:24";"2021-02-05 23:59:59"
ID2135;A-38;A-84; 728,929.00 ;Confirmed;"2021-01-25 01:22:32";"2021-02-05 23:59:59"
ID1124;A-7;A-79; 860,384.00 ;Confirmed;"2021-01-06 02:31:16";"2021-02-05 23:59:59"
ID2226;A-33;A-97; 927,616.00 ;Confirmed;"2021-01-03 06:49:25";"2021-02-05 23:59:59"
ID2614;A-67;A-70; 214,497.00 ;Confirmed;"2021-01-16 19:19:47";"2021-02-05 23:59:59"
ID2425;A-84;A-15; 426,462.00 ;Confirmed;"2021-01-15 03:07:57";"2021-02-05 23:59:59"
ID1728;A-63;A-97; 893,550.00 ;Confirmed;"2021-01-22 20:22:08";"2021-02-05 23:59:59"
ID488;A-27;A-39; 155,251.00 ;Confirmed;"2021-01-27 01:22:32";"2021-02-05 23:59:59"
ID2037;A-38;A-2; 570,359.00 ;Confirmed;"2021-01-07 06:18:18";"2021-02-05 23:59:59"
ID658;A-61;A-100; 18,499.00 ;Confirmed;"2021-01-28 16:29:47";"2021-02-05 23:59:59"
ID860;A-88;A-48; 400,207.00 ;Confirmed;"2021-01-11 16:05:49";"2021-02-05 23:59:59"
ID32;A-50;A-99; 133,183.00 ;Confirmed;"2021-01-28 21:45:26";"2021-02-05 23:59:59"
ID1253;A-63;A-60; 89,931.00 ;Confirmed;"2021-01-27 01:22:32";"2021-02-05 23:59:59"
ID2360;A-61;A-99; 299,255.00 ;Confirmed;"2021-01-30 16:05:49";"2021-02-05 23:59:59"
ID443;A-90;A-39; 149,784.00 ;Confirmed;"2021-01-11 21:07:28";"2021-02-05 23:59:59"
ID2265;A-68;A-12; 971,607.00 ;Confirmed;"2021-01-14 06:18:18";"2021-02-05 23:59:59"
